,ScientificName,Run,bam,bam_exists,fasta,fasta_exists,bigwig,bigwig_exists
5453,Homo sapiens,SRR10530130,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530130.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530130.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530130.bw,False
5454,Homo sapiens,SRR10530131,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530131.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530131.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530131.bw,False
5455,Homo sapiens,SRR10530132,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530132.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530132.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530132.bw,False
5456,Homo sapiens,SRR10530133,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530133.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530133.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530133.bw,False
5457,Homo sapiens,SRR10530134,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530134.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530134.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530134.bw,False
5458,Homo sapiens,SRR10530135,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530135.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530135.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530135.bw,False
5459,Homo sapiens,SRR10530136,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530136.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530136.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530136.bw,False
5460,Homo sapiens,SRR10530137,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530137.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530137.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530137.bw,False
5461,Homo sapiens,SRR10530138,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530138.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530138.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530138.bw,False
5462,Homo sapiens,SRR10530139,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530139.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530139.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530139.bw,False
5463,Homo sapiens,SRR10530140,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530140.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530140.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530140.bw,False
5464,Homo sapiens,SRR10530141,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530141.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530141.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530141.bw,False
5465,Homo sapiens,SRR10530142,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530142.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530142.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530142.bw,False
5466,Homo sapiens,SRR10530143,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530143.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530143.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530143.bw,False
5467,Homo sapiens,SRR10530144,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530144.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530144.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530144.bw,False
5468,Homo sapiens,SRR10530145,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530145.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530145.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530145.bw,False
5469,Homo sapiens,SRR10530146,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530146.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530146.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530146.bw,False
5470,Homo sapiens,SRR10530147,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530147.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530147.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530147.bw,False
5471,Homo sapiens,SRR10530148,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530148.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530148.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530148.bw,False
5472,Homo sapiens,SRR10530149,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530149.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530149.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530149.bw,False
5473,Homo sapiens,SRR10530150,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530150.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530150.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530150.bw,False
5474,Homo sapiens,SRR10530151,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530151.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530151.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530151.bw,False
5475,Homo sapiens,SRR10530152,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530152.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530152.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530152.bw,False
5476,Homo sapiens,SRR10530153,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10530153.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10530153.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10530153.bw,False
5477,Homo sapiens,SRR10533453,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533453.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533453.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533453.bw,False
5478,Homo sapiens,SRR10533454,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533454.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533454.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533454.bw,False
5479,Homo sapiens,SRR10533455,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533455.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533455.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533455.bw,False
5480,Homo sapiens,SRR10533456,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533456.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533456.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533456.bw,False
5481,Homo sapiens,SRR10533457,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533457.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533457.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533457.bw,False
5482,Homo sapiens,SRR10533458,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533458.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533458.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533458.bw,False
5483,Homo sapiens,SRR10533459,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533459.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533459.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533459.bw,False
5484,Homo sapiens,SRR10533460,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533460.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533460.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533460.bw,False
5485,Homo sapiens,SRR10533461,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533461.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533461.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533461.bw,False
5486,Homo sapiens,SRR10533462,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533462.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533462.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533462.bw,False
5487,Homo sapiens,SRR10533463,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533463.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533463.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533463.bw,False
5488,Homo sapiens,SRR10533464,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533464.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533464.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533464.bw,False
5489,Homo sapiens,SRR10533465,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533465.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533465.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533465.bw,False
5490,Homo sapiens,SRR10533466,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533466.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533466.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533466.bw,False
5491,Homo sapiens,SRR10533467,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533467.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533467.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533467.bw,False
5492,Homo sapiens,SRR10533468,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533468.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533468.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533468.bw,False
5493,Homo sapiens,SRR10533469,/data2/Jack/RDP-Files/bams/bams/SRR105/SRR10533469.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR105/SRR10533469.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR105/SRR10533469.bw,False
5494,Homo sapiens,SRR11569080,/data2/Jack/RDP-Files/bams/bams/SRR115/SRR11569080.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR115/SRR11569080.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR115/SRR11569080.bw,False
5495,Homo sapiens,SRR11569081,/data2/Jack/RDP-Files/bams/bams/SRR115/SRR11569081.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR115/SRR11569081.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR115/SRR11569081.bw,False
5496,Homo sapiens,SRR11569082,/data2/Jack/RDP-Files/bams/bams/SRR115/SRR11569082.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR115/SRR11569082.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR115/SRR11569082.bw,False
5497,Homo sapiens,SRR11569083,/data2/Jack/RDP-Files/bams/bams/SRR115/SRR11569083.bam,False,/data2/Jack/RDP-Files/fastas/fastas/SRR115/SRR11569083.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR115/SRR11569083.bw,False
5498,Mus musculus,SRR10603614,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10603614.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10603614.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10603614.bw,False
5499,Mus musculus,SRR10603615,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10603615.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10603615.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10603615.bw,False
5500,Mus musculus,SRR10603616,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10603616.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10603616.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10603616.bw,False
5501,Mus musculus,SRR10603617,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10603617.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10603617.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10603617.bw,False
5502,Arabidopsis thaliana,SRR10620357,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10620357.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10620357.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10620357.bw,False
5503,Arabidopsis thaliana,SRR10620358,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10620358.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10620358.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10620358.bw,False
5504,Arabidopsis thaliana,SRR10620359,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10620359.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10620359.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10620359.bw,False
5505,Arabidopsis thaliana,SRR10620360,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10620360.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10620360.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10620360.bw,False
5506,Arabidopsis thaliana,SRR10620361,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10620361.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10620361.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10620361.bw,False
5507,Arabidopsis thaliana,SRR10620362,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10620362.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10620362.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10620362.bw,False
5508,Mus musculus,SRR10669500,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10669500.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10669500.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10669500.bw,False
5509,Mus musculus,SRR10669501,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10669501.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10669501.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10669501.bw,False
5510,Mus musculus,SRR10669502,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10669502.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10669502.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10669502.bw,False
5511,Mus musculus,SRR10669503,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10669503.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10669503.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10669503.bw,False
5512,Mus musculus,SRR10669504,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10669504.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10669504.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10669504.bw,False
5513,Mus musculus,SRR10669505,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10669505.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10669505.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10669505.bw,False
5514,Cricetulus griseus,SRR10669482,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10669482.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10669482.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10669482.bw,False
5515,Cricetulus griseus,SRR10669483,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10669483.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10669483.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10669483.bw,False
5516,Cricetulus griseus,SRR10669484,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10669484.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10669484.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10669484.bw,False
5517,Cricetulus griseus,SRR10669485,/data2/Jack/RDP-Files/bams/bams/SRR106/SRR10669485.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR106/SRR10669485.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR106/SRR10669485.bw,False
5518,Mus musculus,SRR12381566,/data2/Jack/RDP-Files/bams/bams/SRR123/SRR12381566.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR123/SRR12381566.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR123/SRR12381566.bw,False
5519,Mus musculus,SRR12381565,/data2/Jack/RDP-Files/bams/bams/SRR123/SRR12381565.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR123/SRR12381565.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR123/SRR12381565.bw,False
5520,Mus musculus,SRR12381563,/data2/Jack/RDP-Files/bams/bams/SRR123/SRR12381563.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR123/SRR12381563.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR123/SRR12381563.bw,False
5521,Mus musculus,SRR12381564,/data2/Jack/RDP-Files/bams/bams/SRR123/SRR12381564.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR123/SRR12381564.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR123/SRR12381564.bw,False
5522,Mus musculus,SRR12381562,/data2/Jack/RDP-Files/bams/bams/SRR123/SRR12381562.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR123/SRR12381562.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR123/SRR12381562.bw,False
5523,Mus musculus,SRR12381561,/data2/Jack/RDP-Files/bams/bams/SRR123/SRR12381561.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR123/SRR12381561.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR123/SRR12381561.bw,False
5524,Mus musculus,SRR12381560,/data2/Jack/RDP-Files/bams/bams/SRR123/SRR12381560.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR123/SRR12381560.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR123/SRR12381560.bw,False
5525,Mus musculus,SRR12381559,/data2/Jack/RDP-Files/bams/bams/SRR123/SRR12381559.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR123/SRR12381559.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR123/SRR12381559.bw,False
5526,Mus musculus,SRR10803857,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10803857.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10803857.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10803857.bw,False
5527,Mus musculus,SRR10803858,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10803858.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10803858.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10803858.bw,False
5528,Mus musculus,SRR10803859,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10803859.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10803859.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10803859.bw,False
5529,Mus musculus,SRR10803860,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10803860.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10803860.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10803860.bw,False
5530,Mus musculus,SRR10803861,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10803861.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10803861.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10803861.bw,False
5531,Mus musculus,SRR10803855,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10803855.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10803855.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10803855.bw,False
5532,Mus musculus,SRR10803856,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10803856.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10803856.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10803856.bw,False
5533,Mus musculus,SRR10803852,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10803852.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10803852.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10803852.bw,False
5534,Mus musculus,SRR10810229,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10810229.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10810229.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10810229.bw,False
5535,Mus musculus,SRR10810230,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10810230.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10810230.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10810230.bw,False
5536,Mus musculus,SRR10810231,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10810231.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10810231.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10810231.bw,False
5537,Escherichia coli BW25113,SRR10811655,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811655.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811655.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811655.bw,False
5538,Escherichia coli BW25113,SRR10811656,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811656.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811656.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811656.bw,False
5539,Escherichia coli BW25113,SRR10811657,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811657.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811657.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811657.bw,False
5540,Escherichia coli BW25113,SRR10811658,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811658.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811658.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811658.bw,False
5541,Escherichia coli BW25113,SRR10811659,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811659.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811659.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811659.bw,False
5542,Escherichia coli BW25113,SRR10811660,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811660.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811660.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811660.bw,False
5543,Escherichia coli BW25113,SRR10811661,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811661.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811661.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811661.bw,False
5544,Escherichia coli BW25113,SRR10811662,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811662.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811662.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811662.bw,False
5545,Escherichia coli BW25113,SRR10811663,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811663.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811663.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811663.bw,False
5546,Escherichia coli BW25113,SRR10811664,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811664.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811664.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811664.bw,False
5547,Escherichia coli BW25113,SRR10811665,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811665.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811665.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811665.bw,False
5548,Escherichia coli BW25113,SRR10811666,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811666.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811666.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811666.bw,False
5549,Escherichia coli BW25113,SRR10811667,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811667.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811667.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811667.bw,False
5550,Escherichia coli BW25113,SRR10811668,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811668.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811668.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811668.bw,False
5551,Escherichia coli BW25113,SRR10811669,/data2/Jack/RDP-Files/bams/bams/SRR108/SRR10811669.bam,True,/data2/Jack/RDP-Files/fastas/fastas/SRR108/SRR10811669.fa,False,/data2/Jack/RDP-Files/bigwigs/bigwigs/SRR108/SRR10811669.bw,False
